transcript	source	gene_id	species	Pan.id	V4	V5	V6	V12	V13	merged.or.gene_id	taxa_size	accession	ipr_check	pfam_check
OsLiXu_08g0003020.01	Hmmer	OsLiXu_08g0003020	Liu Xu	Os4530.POR.1.pan0031852	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0003020	16	Liu Xu	1	0
OsLiXu_08g0003780.01	Hmmer	OsLiXu_08g0003780	Liu Xu	Os4530.POR.1.pan0019231	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0003780	16	Liu Xu	1	0
OsLiXu_08g0003780.01	Hmmer	OsLiXu_08g0003780	Liu Xu	Os4530.POR.1.pan0019231	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0003780	16	Liu Xu	1	0
OsLiXu_08g0003780.01	Hmmer	OsLiXu_08g0003780	Liu Xu	Os4530.POR.1.pan0019231	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0003780	16	Liu Xu	1	0
OsLiXu_08g0003780.01	Hmmer	OsLiXu_08g0003780	Liu Xu	Os4530.POR.1.pan0019231	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0003780	16	Liu Xu	1	1
OsLiXu_08g0003780.02	Hmmer	OsLiXu_08g0003780	Liu Xu	Os4530.POR.1.pan0019231	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0003780	16	Liu Xu	1	0
OsLiXu_08g0003780.02	Hmmer	OsLiXu_08g0003780	Liu Xu	Os4530.POR.1.pan0019231	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0003780	16	Liu Xu	1	0
OsLiXu_08g0003780.02	Hmmer	OsLiXu_08g0003780	Liu Xu	Os4530.POR.1.pan0019231	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0003780	16	Liu Xu	1	1
OsLiXu_08g0003780.02	Hmmer	OsLiXu_08g0003780	Liu Xu	Os4530.POR.1.pan0019231	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0003780	16	Liu Xu	1	0
OsLiXu_08g0006330.01	Hmmer	OsLiXu_08g0006330	Liu Xu	Os4530.POR.1.pan0019393	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0006330	16	Liu Xu	1	0
OsLiXu_08g0006330.01	Hmmer	OsLiXu_08g0006330	Liu Xu	Os4530.POR.1.pan0019393	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0006330	16	Liu Xu	1	0
OsLiXu_08g0006330.01	Hmmer	OsLiXu_08g0006330	Liu Xu	Os4530.POR.1.pan0019393	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0006330	16	Liu Xu	1	0
OsLiXu_08g0006330.01	Hmmer	OsLiXu_08g0006330	Liu Xu	Os4530.POR.1.pan0019393	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0006330	16	Liu Xu	1	1
OsLiXu_08g0011950.01	Hmmer	OsLiXu_08g0011950	Liu Xu	Os4530.POR.1.pan0032125	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0011950	16	Liu Xu	1	0
OsLiXu_08g0011950.01	Hmmer	OsLiXu_08g0011950	Liu Xu	Os4530.POR.1.pan0032125	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0011950	16	Liu Xu	1	1
OsLiXu_08g0011950.01	Hmmer	OsLiXu_08g0011950	Liu Xu	Os4530.POR.1.pan0032125	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0011950	16	Liu Xu	1	0
OsLiXu_08g0011950.01	Hmmer	OsLiXu_08g0011950	Liu Xu	Os4530.POR.1.pan0032125	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0011950	16	Liu Xu	1	0
OsLiXu_08g0017280.01	Hmmer	OsLiXu_08g0017280	Liu Xu	Os4530.POR.1.pan0020022	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0017280	16	Liu Xu	1	0
OsLiXu_08g0017280.01	Hmmer	OsLiXu_08g0017280	Liu Xu	Os4530.POR.1.pan0020022	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0017280	16	Liu Xu	1	0
OsLiXu_08g0017280.01	Hmmer	OsLiXu_08g0017280	Liu Xu	Os4530.POR.1.pan0020022	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0017280	16	Liu Xu	1	0
OsLiXu_08g0017280.01	Hmmer	OsLiXu_08g0017280	Liu Xu	Os4530.POR.1.pan0020022	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0017280	16	Liu Xu	1	1
OsLiXu_08g0017440.01	Hmmer	OsLiXu_08g0017440	Liu Xu	Os4530.POR.1.pan0020038	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0017440	16	Liu Xu	1	0
OsLiXu_08g0017440.01	Hmmer	OsLiXu_08g0017440	Liu Xu	Os4530.POR.1.pan0020038	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0017440	16	Liu Xu	1	0
OsLiXu_08g0017440.01	Hmmer	OsLiXu_08g0017440	Liu Xu	Os4530.POR.1.pan0020038	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0017440	16	Liu Xu	1	0
OsLiXu_08g0017440.01	Hmmer	OsLiXu_08g0017440	Liu Xu	Os4530.POR.1.pan0020038	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0017440	16	Liu Xu	1	1
OsLiXu_08g0021800.01	Hmmer	OsLiXu_08g0021800	Liu Xu	Os4530.POR.1.pan0020362	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0021800	16	Liu Xu	1	0
OsLiXu_08g0021800.01	Hmmer	OsLiXu_08g0021800	Liu Xu	Os4530.POR.1.pan0020362	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0021800	16	Liu Xu	1	0
OsLiXu_08g0021800.01	Hmmer	OsLiXu_08g0021800	Liu Xu	Os4530.POR.1.pan0020362	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0021800	16	Liu Xu	1	1
OsLiXu_08g0021800.01	Hmmer	OsLiXu_08g0021800	Liu Xu	Os4530.POR.1.pan0020362	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0021800	16	Liu Xu	1	0
OsLiXu_08g0023500.01	Hmmer	OsLiXu_08g0023500	Liu Xu	Os4530.POR.1.pan0020493	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0023500	16	Liu Xu	1	0
OsLiXu_08g0023500.01	Hmmer	OsLiXu_08g0023500	Liu Xu	Os4530.POR.1.pan0020493	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0023500	16	Liu Xu	1	0
OsLiXu_08g0023500.01	Hmmer	OsLiXu_08g0023500	Liu Xu	Os4530.POR.1.pan0020493	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0023500	16	Liu Xu	1	0
OsLiXu_08g0023500.01	Hmmer	OsLiXu_08g0023500	Liu Xu	Os4530.POR.1.pan0020493	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0023500	16	Liu Xu	1	1
OsLiXu_08g0023500.02	Hmmer	OsLiXu_08g0023500	Liu Xu	Os4530.POR.1.pan0020493	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0023500	16	Liu Xu	1	0
OsLiXu_08g0023500.02	Hmmer	OsLiXu_08g0023500	Liu Xu	Os4530.POR.1.pan0020493	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0023500	16	Liu Xu	1	0
OsLiXu_08g0023500.02	Hmmer	OsLiXu_08g0023500	Liu Xu	Os4530.POR.1.pan0020493	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0023500	16	Liu Xu	1	0
OsLiXu_08g0023500.02	Hmmer	OsLiXu_08g0023500	Liu Xu	Os4530.POR.1.pan0020493	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0023500	16	Liu Xu	1	1
OsLiXu_08g0025650.01	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_08g0025650.01	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0025650	16	Liu Xu	1	1
OsLiXu_08g0025650.01	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_08g0025650.01	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_08g0025650.02	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_08g0025650.02	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_08g0025650.02	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0025650	16	Liu Xu	1	1
OsLiXu_08g0025650.02	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_08g0025650.03	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_08g0025650.03	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_08g0025650.03	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_08g0025650	16	Liu Xu	1	1
OsLiXu_08g0025650.03	Hmmer	OsLiXu_08g0025650	Liu Xu	Os4530.POR.1.pan0020648	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_08g0025650	16	Liu Xu	1	0
OsLiXu_09g0004300.01	Hmmer	OsLiXu_09g0004300	Liu Xu	Os4530.POR.1.pan0020917	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_09g0004300	16	Liu Xu	1	0
OsLiXu_09g0004300.01	Hmmer	OsLiXu_09g0004300	Liu Xu	Os4530.POR.1.pan0020917	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0004300	16	Liu Xu	1	0
OsLiXu_09g0004300.01	Hmmer	OsLiXu_09g0004300	Liu Xu	Os4530.POR.1.pan0020917	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_09g0004300	16	Liu Xu	1	1
OsLiXu_09g0004300.01	Hmmer	OsLiXu_09g0004300	Liu Xu	Os4530.POR.1.pan0020917	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0004300	16	Liu Xu	1	0
OsLiXu_09g0009870.01	Hmmer	OsLiXu_09g0009870	Liu Xu	Os4530.POR.1.pan0021257	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_09g0009870	16	Liu Xu	1	0
OsLiXu_09g0009870.01	Hmmer	OsLiXu_09g0009870	Liu Xu	Os4530.POR.1.pan0021257	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0009870	16	Liu Xu	1	0
OsLiXu_09g0009870.01	Hmmer	OsLiXu_09g0009870	Liu Xu	Os4530.POR.1.pan0021257	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0009870	16	Liu Xu	1	0
OsLiXu_09g0009870.01	Hmmer	OsLiXu_09g0009870	Liu Xu	Os4530.POR.1.pan0021257	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_09g0009870	16	Liu Xu	1	1
OsLiXu_09g0009970.01	Hmmer	OsLiXu_09g0009970	Liu Xu	Os4530.POR.1.pan0021265	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_09g0009970	16	Liu Xu	1	0
OsLiXu_09g0014870.01	Hmmer	OsLiXu_09g0014870	Liu Xu	Os4530.POR.1.pan0021649	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_09g0014870	16	Liu Xu	1	1
OsLiXu_09g0014870.01	Hmmer	OsLiXu_09g0014870	Liu Xu	Os4530.POR.1.pan0021649	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0014870	16	Liu Xu	1	0
OsLiXu_09g0014870.01	Hmmer	OsLiXu_09g0014870	Liu Xu	Os4530.POR.1.pan0021649	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0014870	16	Liu Xu	1	0
OsLiXu_09g0014870.01	Hmmer	OsLiXu_09g0014870	Liu Xu	Os4530.POR.1.pan0021649	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_09g0014870	16	Liu Xu	1	0
OsLiXu_09g0015100.01	Hmmer	OsLiXu_09g0015100	Liu Xu	Os4530.POR.1.pan0021664	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0015100	16	Liu Xu	1	0
OsLiXu_09g0015100.01	Hmmer	OsLiXu_09g0015100	Liu Xu	Os4530.POR.1.pan0021664	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0015100	16	Liu Xu	1	0
OsLiXu_09g0015100.01	Hmmer	OsLiXu_09g0015100	Liu Xu	Os4530.POR.1.pan0021664	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_09g0015100	16	Liu Xu	1	1
OsLiXu_09g0015100.01	Hmmer	OsLiXu_09g0015100	Liu Xu	Os4530.POR.1.pan0021664	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_09g0015100	16	Liu Xu	1	0
OsLiXu_09g0015800.01	Hmmer	OsLiXu_09g0015800	Liu Xu	Os4530.POR.1.pan0021723	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0015800	16	Liu Xu	1	0
OsLiXu_09g0015800.01	Hmmer	OsLiXu_09g0015800	Liu Xu	Os4530.POR.1.pan0021723	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_09g0015800	16	Liu Xu	1	1
OsLiXu_09g0015800.01	Hmmer	OsLiXu_09g0015800	Liu Xu	Os4530.POR.1.pan0021723	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0015800	16	Liu Xu	1	0
OsLiXu_09g0015800.01	Hmmer	OsLiXu_09g0015800	Liu Xu	Os4530.POR.1.pan0021723	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_09g0015800	16	Liu Xu	1	0
OsLiXu_09g0018940.01	Hmmer	OsLiXu_09g0018940	Liu Xu	Os4530.POR.1.pan0021967	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_09g0018940	16	Liu Xu	1	1
OsLiXu_09g0018940.01	Hmmer	OsLiXu_09g0018940	Liu Xu	Os4530.POR.1.pan0021967	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_09g0018940	16	Liu Xu	1	0
OsLiXu_09g0018940.01	Hmmer	OsLiXu_09g0018940	Liu Xu	Os4530.POR.1.pan0021967	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0018940	16	Liu Xu	1	0
OsLiXu_09g0018940.01	Hmmer	OsLiXu_09g0018940	Liu Xu	Os4530.POR.1.pan0021967	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0018940	16	Liu Xu	1	0
OsLiXu_09g0018940.02	Hmmer	OsLiXu_09g0018940	Liu Xu	Os4530.POR.1.pan0021967	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_09g0018940	16	Liu Xu	1	0
OsLiXu_09g0018940.02	Hmmer	OsLiXu_09g0018940	Liu Xu	Os4530.POR.1.pan0021967	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0018940	16	Liu Xu	1	0
OsLiXu_09g0018940.02	Hmmer	OsLiXu_09g0018940	Liu Xu	Os4530.POR.1.pan0021967	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_09g0018940	16	Liu Xu	1	1
OsLiXu_09g0018940.02	Hmmer	OsLiXu_09g0018940	Liu Xu	Os4530.POR.1.pan0021967	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_09g0018940	16	Liu Xu	1	0
OsLiXu_10g0004290.01	Hmmer	OsLiXu_10g0004290	Liu Xu	Os4530.POR.1.pan0033200	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0004290	16	Liu Xu	1	0
OsLiXu_10g0004290.01	Hmmer	OsLiXu_10g0004290	Liu Xu	Os4530.POR.1.pan0033200	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0004290	16	Liu Xu	1	1
OsLiXu_10g0004290.01	Hmmer	OsLiXu_10g0004290	Liu Xu	Os4530.POR.1.pan0033200	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0004290	16	Liu Xu	1	0
OsLiXu_10g0004290.01	Hmmer	OsLiXu_10g0004290	Liu Xu	Os4530.POR.1.pan0033200	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0004290	16	Liu Xu	1	0
OsLiXu_10g0007600.01	Hmmer	OsLiXu_10g0007600	Liu Xu	Os4530.POR.1.pan0022518	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0007600	16	Liu Xu	1	1
OsLiXu_10g0007600.01	Hmmer	OsLiXu_10g0007600	Liu Xu	Os4530.POR.1.pan0022518	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0007600	16	Liu Xu	1	0
OsLiXu_10g0007600.01	Hmmer	OsLiXu_10g0007600	Liu Xu	Os4530.POR.1.pan0022518	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0007600	16	Liu Xu	1	0
OsLiXu_10g0007600.01	Hmmer	OsLiXu_10g0007600	Liu Xu	Os4530.POR.1.pan0022518	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0007600	16	Liu Xu	1	0
OsLiXu_10g0009410.01	Hmmer	OsLiXu_10g0009410	Liu Xu	Os4530.POR.1.pan0033371	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0009410	16	Liu Xu	1	1
OsLiXu_10g0009410.01	Hmmer	OsLiXu_10g0009410	Liu Xu	Os4530.POR.1.pan0033371	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0009410	16	Liu Xu	1	0
OsLiXu_10g0009410.01	Hmmer	OsLiXu_10g0009410	Liu Xu	Os4530.POR.1.pan0033371	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0009410	16	Liu Xu	1	0
OsLiXu_10g0009410.01	Hmmer	OsLiXu_10g0009410	Liu Xu	Os4530.POR.1.pan0033371	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0009410	16	Liu Xu	1	0
OsLiXu_10g0009720.01	Hmmer	OsLiXu_10g0009720	Liu Xu	Os4530.POR.1.pan0033378	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0009720	16	Liu Xu	1	0
OsLiXu_10g0009720.01	Hmmer	OsLiXu_10g0009720	Liu Xu	Os4530.POR.1.pan0033378	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0009720	16	Liu Xu	1	0
OsLiXu_10g0009720.01	Hmmer	OsLiXu_10g0009720	Liu Xu	Os4530.POR.1.pan0033378	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0009720	16	Liu Xu	1	0
OsLiXu_10g0009720.01	Hmmer	OsLiXu_10g0009720	Liu Xu	Os4530.POR.1.pan0033378	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0009720	16	Liu Xu	1	1
OsLiXu_10g0010490.01	Hmmer	OsLiXu_10g0010490	Liu Xu	Os4530.POR.1.pan0022691	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0010490	13	Liu Xu	1	0
OsLiXu_10g0010490.01	Hmmer	OsLiXu_10g0010490	Liu Xu	Os4530.POR.1.pan0022691	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0010490	13	Liu Xu	1	0
OsLiXu_10g0010490.01	Hmmer	OsLiXu_10g0010490	Liu Xu	Os4530.POR.1.pan0022691	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0010490	13	Liu Xu	1	1
OsLiXu_10g0010490.01	Hmmer	OsLiXu_10g0010490	Liu Xu	Os4530.POR.1.pan0022691	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0010490	13	Liu Xu	1	0
OsLiXu_10g0010520.01	Hmmer	OsLiXu_10g0010520	Liu Xu	Os4530.POR.1.pan0022692	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0010520	16	Liu Xu	1	0
OsLiXu_10g0010520.01	Hmmer	OsLiXu_10g0010520	Liu Xu	Os4530.POR.1.pan0022692	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0010520	16	Liu Xu	1	0
OsLiXu_10g0010520.01	Hmmer	OsLiXu_10g0010520	Liu Xu	Os4530.POR.1.pan0022692	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0010520	16	Liu Xu	1	1
OsLiXu_10g0010520.01	Hmmer	OsLiXu_10g0010520	Liu Xu	Os4530.POR.1.pan0022692	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0010520	16	Liu Xu	1	0
OsLiXu_10g0010530.01	Hmmer	OsLiXu_10g0010530	Liu Xu	Os4530.POR.1.pan0022693	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0010530	16	Liu Xu	1	1
OsLiXu_10g0010530.01	Hmmer	OsLiXu_10g0010530	Liu Xu	Os4530.POR.1.pan0022693	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0010530	16	Liu Xu	1	0
OsLiXu_10g0010530.01	Hmmer	OsLiXu_10g0010530	Liu Xu	Os4530.POR.1.pan0022693	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0010530	16	Liu Xu	1	0
OsLiXu_10g0010530.01	Hmmer	OsLiXu_10g0010530	Liu Xu	Os4530.POR.1.pan0022693	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0010530	16	Liu Xu	1	0
OsLiXu_10g0014200.01	Hmmer	OsLiXu_10g0014200	Liu Xu	Os4530.POR.1.pan0022925	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0014200	16	Liu Xu	1	0
OsLiXu_10g0014200.01	Hmmer	OsLiXu_10g0014200	Liu Xu	Os4530.POR.1.pan0022925	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0014200	16	Liu Xu	1	0
OsLiXu_10g0014200.01	Hmmer	OsLiXu_10g0014200	Liu Xu	Os4530.POR.1.pan0022925	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0014200	16	Liu Xu	1	0
OsLiXu_10g0014200.01	Hmmer	OsLiXu_10g0014200	Liu Xu	Os4530.POR.1.pan0022925	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0014200	16	Liu Xu	1	1
OsLiXu_10g0017820.01	Hmmer	OsLiXu_10g0017820	Liu Xu	Os4530.POR.1.pan0023198	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0017820	16	Liu Xu	1	0
OsLiXu_10g0017820.01	Hmmer	OsLiXu_10g0017820	Liu Xu	Os4530.POR.1.pan0023198	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsLiXu_10g0017820	16	Liu Xu	1	0
OsLiXu_10g0017820.01	Hmmer	OsLiXu_10g0017820	Liu Xu	Os4530.POR.1.pan0023198	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsLiXu_10g0017820	16	Liu Xu	1	0
OsLiXu_10g0017820.01	Hmmer	OsLiXu_10g0017820	Liu Xu	Os4530.POR.1.pan0023198	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0017820	16	Liu Xu	1	1
OsLiXu_10g0020400.01	Hmmer	OsLiXu_10g0020400	Liu Xu	Os4530.POR.1.pan0023418	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsLiXu_10g0020400	16	Liu Xu	1	1
